graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,16,dual_contouring,2636,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1316,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,16,manifold_dual_contouring,2636,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1316,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,7620,4.480000,0.560000,9,2,2,false,false,none,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,3808,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,marching_cubes,5800,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2898,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,5800,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2898,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,16672,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,8334,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,surface_nets,5796,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2896,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,dual_contouring,5796,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2896,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,5796,6.720000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2896,0.751011
graph_theta_g2,2,-2,-2,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,16788,6.720000,0.560000,9,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,8392,0.751011
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,marching_cubes,0,0.560000,0.560000,13,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,marching_cubes+decider,0,0.560000,0.560000,7,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,marching_tetrahedra,0,0.560000,0.560000,7,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,surface_nets,0,0.560000,0.560000,13,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,dual_contouring,0,0.560000,0.560000,13,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,0,false,5,64,0,7,true,true,0,1.000000,4,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,0,0.560000,0.560000,13,2,3,false,true,none,0.458234,0,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,0,0.615755
graph_k4_g3,3,-4,16,false,5,64,7,7,true,true,0,1.000000,20,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,48,0.560000,0.560000,7,2,3,false,false,none,0.458234,4,8,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,32,0.615755
graph_k4_g3,3,-4,20,false,7,216,0,7,true,true,0,0.666667,24,true,graph_thickening,5,0.472923,0,marching_cubes,80,0.840000,0.560000,13,2,3,false,true,none,0.458234,10,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,60,0.615755
graph_k4_g3,3,-4,-4,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,136,0.840000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,64,0.615755
graph_k4_g3,3,-4,-4,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.472923,0,marching_tetrahedra,240,0.840000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,116,0.615755
graph_k4_g3,3,-4,12,false,7,216,24,7,true,true,0,0.666667,16,true,graph_thickening,5,0.472923,0,surface_nets,120,0.840000,0.560000,13,2,3,false,false,none,0.458234,1,20,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,48,0.615755
graph_k4_g3,3,-4,12,false,7,216,24,7,true,true,0,0.666667,16,true,graph_thickening,5,0.472923,0,dual_contouring,120,0.840000,0.560000,13,2,3,false,false,none,0.458234,1,20,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,48,0.615755
graph_k4_g3,3,-4,20,false,7,216,0,7,true,true,0,0.666667,24,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,120,0.840000,0.560000,13,2,3,false,true,none,0.458234,10,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,80,0.615755
graph_k4_g3,3,-4,-4,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,324,0.840000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,158,0.615755
graph_k4_g3,3,-4,20,false,9,512,0,7,true,true,0,0.500000,24,true,graph_thickening,5,0.472923,0,marching_cubes,80,1.120000,0.560000,13,2,3,false,true,none,0.458234,10,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,60,0.615755
graph_k4_g3,3,-4,20,false,9,512,0,7,true,true,0,0.500000,24,true,graph_thickening,5,0.472923,0,marching_cubes+decider,80,1.120000,0.560000,7,2,3,false,true,none,0.458234,10,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,60,0.615755
graph_k4_g3,3,-4,-4,true,9,512,0,7,true,true,0,0.500000,0,true,graph_thickening,5,0.472923,6,marching_tetrahedra,240,1.120000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,116,0.615755
graph_k4_g3,3,-4,12,false,9,512,24,7,true,true,0,0.500000,16,true,graph_thickening,5,0.472923,0,surface_nets,120,1.120000,0.560000,13,2,3,false,false,none,0.458234,1,20,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,48,0.615755
graph_k4_g3,3,-4,12,false,9,512,24,7,true,true,0,0.500000,16,true,graph_thickening,5,0.472923,0,dual_contouring,120,1.120000,0.560000,13,2,3,false,false,none,0.458234,1,20,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,48,0.615755
graph_k4_g3,3,-4,20,false,9,512,0,7,true,true,0,0.500000,24,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,120,1.120000,0.560000,13,2,3,false,true,none,0.458234,10,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,80,0.615755
graph_k4_g3,3,-4,-4,true,9,512,0,7,true,true,0,0.500000,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,384,1.120000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,188,0.615755
graph_k4_g3,3,-4,44,false,11,1000,0,7,true,true,0,0.400000,48,true,graph_thickening,5,0.472923,0,marching_cubes,176,1.400000,0.560000,13,2,3,false,true,none,0.458234,22,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,132,0.615755
graph_k4_g3,3,-4,-4,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,272,1.400000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,132,0.615755
graph_k4_g3,3,-4,8,false,11,1000,0,7,true,true,0,0.400000,12,true,graph_thickening,5,0.472923,0,marching_tetrahedra,528,1.400000,0.560000,7,2,3,false,true,none,0.458234,4,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,272,0.615755
graph_k4_g3,3,-4,20,false,11,1000,36,7,true,true,0,0.400000,24,true,graph_thickening,5,0.472923,0,surface_nets,264,1.400000,0.560000,13,2,3,false,false,none,0.458234,1,52,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,116,0.615755
graph_k4_g3,3,-4,20,false,11,1000,36,7,true,true,0,0.400000,24,true,graph_thickening,5,0.472923,0,dual_contouring,264,1.400000,0.560000,13,2,3,false,false,none,0.458234,1,52,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,116,0.615755
graph_k4_g3,3,-4,44,false,11,1000,0,7,true,true,0,0.400000,48,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,264,1.400000,0.560000,13,2,3,false,true,none,0.458234,22,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,176,0.615755
graph_k4_g3,3,-4,-4,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,1008,1.400000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,500,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,marching_cubes,368,1.680000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,180,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,368,1.680000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,180,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,60,marching_tetrahedra,1044,1.680000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,518,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,12,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,surface_nets,360,1.680000,0.560000,13,2,3,false,false,none,0.458234,1,24,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,164,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,12,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,dual_contouring,360,1.680000,0.560000,13,2,3,false,false,none,0.458234,1,24,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,164,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,360,1.680000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,176,0.615755
graph_k4_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,1008,1.680000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,500,0.615755
graph_k4_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.472923,0,marching_cubes,752,2.240000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,372,0.615755
graph_k4_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,752,2.240000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,372,0.615755
graph_k4_g3,3,-4,-16,false,17,4096,0,7,true,true,0,0.250000,-12,true,graph_thickening,5,0.472923,75,marching_tetrahedra,1944,2.240000,0.560000,7,2,3,false,true,9,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,956,0.615755
graph_k4_g3,3,-4,-4,true,17,4096,48,7,true,true,0,0.250000,0,true,graph_thickening,5,0.472923,0,surface_nets,744,2.240000,0.560000,13,2,3,false,false,none,0.458234,1,76,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,320,0.615755
graph_k4_g3,3,-4,-4,true,17,4096,48,7,true,true,0,0.250000,0,true,graph_thickening,5,0.472923,0,dual_contouring,744,2.240000,0.560000,13,2,3,false,false,none,0.458234,1,76,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,320,0.615755
graph_k4_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,744,2.240000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,368,0.615755
graph_k4_g3,3,-4,-16,false,17,4096,0,7,true,true,0,0.250000,-12,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,2172,2.240000,0.560000,7,2,3,false,false,none,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1070,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,marching_cubes,992,2.800000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,492,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,992,2.800000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,492,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,105,marching_tetrahedra,2904,2.800000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1448,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,12,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,surface_nets,984,2.800000,0.560000,13,2,3,false,false,none,0.458234,1,24,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,476,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,12,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,dual_contouring,984,2.800000,0.560000,13,2,3,false,false,none,0.458234,1,24,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,476,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,984,2.800000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,488,0.615755
graph_k4_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,3192,2.800000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1592,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,marching_cubes,1712,3.360000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,852,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,1712,3.360000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,852,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,162,marching_tetrahedra,5076,3.360000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,2534,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,24,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,surface_nets,1704,3.360000,0.560000,13,2,3,false,false,none,0.458234,1,48,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,824,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,24,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,dual_contouring,1704,3.360000,0.560000,13,2,3,false,false,none,0.458234,1,48,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,824,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,1704,3.360000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,848,0.615755
graph_k4_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,4908,3.360000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,2450,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,marching_cubes,3296,4.480000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1644,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,3296,4.480000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1644,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,198,marching_tetrahedra,9180,4.480000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,4586,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,36,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,surface_nets,3288,4.480000,0.560000,13,2,3,false,false,none,0.458234,1,72,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1604,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,36,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,dual_contouring,3288,4.480000,0.560000,13,2,3,false,false,none,0.458234,1,72,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1604,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,3288,4.480000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,1640,0.615755
graph_k4_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,9348,4.480000,0.560000,7,2,3,false,false,none,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,4670,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,marching_cubes,6992,6.720000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,3492,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,marching_cubes+decider,6992,6.720000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,3492,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,306,marching_tetrahedra,21060,6.720000,0.560000,7,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,10526,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,24,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,surface_nets,6984,6.720000,0.560000,13,2,3,false,false,none,0.458234,1,48,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,3464,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,24,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,dual_contouring,6984,6.720000,0.560000,13,2,3,false,false,none,0.458234,1,48,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,3464,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,manifold_dual_contouring,6984,6.720000,0.560000,13,2,3,false,true,3,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,3488,0.615755
graph_k4_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,graph_thickening,5,0.472923,0,subgrid_marching_tetrahedra,20568,6.720000,0.560000,7,2,3,false,false,none,0.458234,1,0,5|7|9|11|13|17|21|25|33|49,0.880000,0.560000,10280,0.615755
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,marching_cubes,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,marching_cubes+decider,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,marching_tetrahedra,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,surface_nets,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,dual_contouring,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,0,0.560000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,40,false,5,64,42,7,true,true,0,1.000000,48,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,312,0.560000,0.560000,7,1,5,false,false,none,0.354020,1,48,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,148,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,marching_cubes,160,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,72,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,marching_cubes+decider,160,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,72,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,marching_tetrahedra,432,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,208,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,surface_nets,144,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,64,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,dual_contouring,144,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,64,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,144,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,64,0.940000
graph_cube_g5,5,-8,-8,true,7,216,0,7,true,true,0,0.666667,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,480,0.840000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,232,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,marching_cubes,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,marching_cubes+decider,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,marching_tetrahedra,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,surface_nets,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,dual_contouring,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,0,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.420962,0,manifold_dual_contouring,0,1.120000,0.560000,7,1,5,false,true,none,0.354020,0,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,0,0.940000
graph_cube_g5,5,-8,-8,true,9,512,0,7,true,true,0,0.500000,0,true,graph_thickening,5,0.420962,0,subgrid_marching_tetrahedra,1248,1.120000,0.560000,7,1,5,false,true,5,0.354020,1,0,5|7|9|11|13|17|21|25|33|49,0.940000,0.560000,616,0.940000
